"id","chr","start","end"
20588,chr5,37836747,37840726
20589,chr5,38257825,38259136
20590,chr5,38556222,38557563
20591,chr5,38845502,38846476
20592,chr5,39073881,39075236
20593,chr5,39424892,39425320
20594,chr5,39721548,39721835
20595,chr5,40679502,40682081
20596,chr5,40755537,40756257
20597,chr5,40797651,40798942
20598,chr5,40835241,40835873
20599,chr5,41509783,41510166
20600,chr5,41510324,41510651
20601,chr5,41869663,41870876
20602,chr5,41904032,41904629
20603,chr5,41925289,41925716
20604,chr5,42423530,42423740
20605,chr5,42424338,42425047
20606,chr5,42924214,42924670
20607,chr5,42944266,42944582
20608,chr5,42951076,42952410
20609,chr5,42992033,42992955
20610,chr5,42994626,42994936
20611,chr5,42995122,42995415
20612,chr5,43000343,43000791
20613,chr5,43017968,43018668
20614,chr5,43037259,43037520
20615,chr5,43040345,43040633
20616,chr5,43040845,43041161
20617,chr5,43042107,43043477
20618,chr5,43066398,43067011
20619,chr5,43120926,43122005
20620,chr5,43191974,43193155
20621,chr5,43313191,43313924
20622,chr5,43396897,43397364
20623,chr5,43483519,43484555
20624,chr5,43515133,43515349
20625,chr5,43556419,43557603
20626,chr5,43602977,43603650
20627,chr5,44809047,44809692
20628,chr5,45695394,45696510
20629,chr5,49736607,49737300
20630,chr5,49962267,49963777
20631,chr5,50265085,50265737
20632,chr5,50678632,50679375
20633,chr5,50683285,50683615
20634,chr5,50685453,50686148
20635,chr5,50694984,50695352
20636,chr5,52083946,52084287
20637,chr5,52095811,52096025
20638,chr5,52284715,52285489
20639,chr5,52405269,52405767
20640,chr5,52775533,52776645
20641,chr5,52777788,52777996
20642,chr5,52856665,52856870
20643,chr5,53605932,53606798
20644,chr5,53813379,53815306
20645,chr5,54179363,54180171
20646,chr5,54468783,54469324
20647,chr5,54516267,54516919
20648,chr5,54519054,54519628
20649,chr5,54522302,54523533
20650,chr5,54523676,54523901
20651,chr5,54527319,54527760
20652,chr5,54528095,54528404
20653,chr5,54528814,54530163
20654,chr5,54603209,54603904
20655,chr5,54826610,54826826
20656,chr5,54830148,54831120
20657,chr5,55007836,55008368
20658,chr5,55033694,55033993
20659,chr5,55117573,55117966
20660,chr5,55290335,55291389
20661,chr5,55776604,55777233
20662,chr5,56110305,56110535
20663,chr5,56110725,56112909
20664,chr5,56204962,56206344
20665,chr5,56246535,56248351
20666,chr5,56469018,56470521
20667,chr5,57755334,57756803
20668,chr5,57878725,57879177
20669,chr5,58334836,58335881
20670,chr5,59189046,59189894
20671,chr5,59995374,59996331
20672,chr5,60039587,60039835
20673,chr5,60139359,60140155
20674,chr5,60240779,60241490
20675,chr5,60457840,60458654
20676,chr5,60626505,60629809
20677,chr5,60921534,60922472
20678,chr5,61601617,61602930
20679,chr5,61699350,61699877
20680,chr5,61708394,61709056
20681,chr5,63255044,63255407
20682,chr5,63256548,63257886
20683,chr5,63461448,63462106
20684,chr5,63801781,63802605
20685,chr5,63986189,63986974
20686,chr5,64064243,64064538
20687,chr5,64331232,64331795
20688,chr5,64398699,64399216
20689,chr5,64858775,64859283
20690,chr5,64919914,64920288
20691,chr5,65017603,65018512
20692,chr5,65220759,65222416
20693,chr5,65439836,65440764
20694,chr5,65891877,65893539
20695,chr5,66299768,66300083
20696,chr5,66459035,66459595
20697,chr5,67510872,67512386
20698,chr5,67584213,67584451
20699,chr5,68389677,68390334
20700,chr5,68462675,68463214
20701,chr5,68485215,68485577
20702,chr5,68513514,68514200
20703,chr5,68530597,68531001
20704,chr5,68628422,68628739
20705,chr5,68665087,68665866
20706,chr5,68710807,68711520
20707,chr5,68788151,68789823
20708,chr5,68855809,68856161
20709,chr5,69321024,69321534
20710,chr5,69345366,69345821
20711,chr5,69710956,69711308
20712,chr5,70196442,70196952
20713,chr5,70220784,70221239
20714,chr5,70363389,70363741
20715,chr5,70751401,70751887
20716,chr5,70882936,70883413
20717,chr5,71014917,71015715
20718,chr5,71402877,71404868
20719,chr5,71603816,71604401
20720,chr5,71616007,71616345
20721,chr5,71713267,71713859
20722,chr5,71756206,71756757
20723,chr5,72112157,72113106
20724,chr5,72143909,72144822
20725,chr5,72251182,72252513
20726,chr5,72415611,72416766
20727,chr5,72511720,72512442
20728,chr5,72526203,72526497
20729,chr5,72529099,72529976
20730,chr5,72594147,72595808
20731,chr5,72598958,72599656
20732,chr5,72676120,72678421
20733,chr5,72715407,72715997
20734,chr5,72731821,72732061
20735,chr5,72732365,72733732
20736,chr5,72740051,72740800
20737,chr5,72746989,72747587
20738,chr5,72794040,72794641
20739,chr5,72860959,72861610
20740,chr5,72921593,72922527
20741,chr5,73935725,73937551
20742,chr5,73980913,73981521
20743,chr5,74062566,74063225
20744,chr5,74161536,74162716
20745,chr5,74330736,74330954
20746,chr5,74348241,74349681
20747,chr5,74349800,74350239
20748,chr5,74532626,74532899
20749,chr5,74632476,74633673
20750,chr5,74806581,74807974
20751,chr5,74907286,74907770
20752,chr5,75012962,75013515
20753,chr5,75377898,75378189
20754,chr5,75378974,75380796
20755,chr5,75466604,75466917
20756,chr5,75469968,75470173
20757,chr5,75698759,75700160
20758,chr5,76011120,76012292
20759,chr5,76114562,76115044
20760,chr5,76115510,76116089
20761,chr5,76249435,76250528
20762,chr5,76326120,76326871
20763,chr5,76372882,76373720
20764,chr5,76382727,76383167
20765,chr5,76476045,76476692
20766,chr5,76506029,76507189
20767,chr5,76787740,76788442
20768,chr5,76923887,76924502
20769,chr5,76925445,76926875
20770,chr5,76932317,76933523
20771,chr5,76934581,76935296
20772,chr5,76936126,76936984
20773,chr5,76941395,76941888
20774,chr5,77071645,77072303
20775,chr5,77140542,77140914
20776,chr5,77146998,77147785
20777,chr5,77253832,77254049
20778,chr5,77268350,77268787
20779,chr5,77590137,77590721
20780,chr5,77655917,77656997
20781,chr5,77805753,77806313
20782,chr5,77943868,77945220
20783,chr5,78280317,78281300
20784,chr5,78365298,78365711
20785,chr5,78531531,78533495
20786,chr5,78809347,78810468
20787,chr5,78908219,78908691
20788,chr5,79286584,79287134
20789,chr5,79330928,79331488
20790,chr5,79551369,79552294
20791,chr5,79703436,79704444
20792,chr5,79783635,79784145
20793,chr5,79864842,79866447
20794,chr5,79950003,79950873
20795,chr5,80255904,80257006
20796,chr5,80597320,80597734
20797,chr5,80689818,80690228
20798,chr5,81045904,81047849
20799,chr5,81267577,81268367
20800,chr5,81573833,81574295
20801,chr5,82373102,82373347
20802,chr5,82768387,82769268
20803,chr5,82770148,82770599
20804,chr5,83017894,83018358
20805,chr5,83678137,83678394
20806,chr5,83679584,83680720
20807,chr5,86564116,86564388
20808,chr5,86708296,86708878
20809,chr5,87437095,87437505
20810,chr5,87564608,87564881
20811,chr5,87898488,87898736
20812,chr5,87955638,87955864
20813,chr5,87956489,87957187
20814,chr5,87968635,87968907
20815,chr5,87969960,87972070
20816,chr5,87973951,87974294
20817,chr5,87976094,87976546
20818,chr5,87980878,87981272
20819,chr5,87985470,87985810
20820,chr5,88179866,88180258
20821,chr5,88185224,88185589
20822,chr5,89705343,89705580
20823,chr5,89705736,89705942
20824,chr5,89769625,89770856
20825,chr5,89825116,89825804
20826,chr5,89854290,89854956
20827,chr5,90576347,90576629
20828,chr5,90675822,90676930
20829,chr5,92906239,92908875
20830,chr5,92914770,92917337
20831,chr5,92919558,92921430
20832,chr5,92923487,92924497
20833,chr5,92929268,92929489
20834,chr5,92930529,92930830
20835,chr5,92939795,92940216
20836,chr5,92956320,92957340
20837,chr5,93446953,93447436
20838,chr5,93953913,93954843
20839,chr5,94619459,94621121
20840,chr5,94890407,94891169
20841,chr5,94955630,94957244
20842,chr5,94982329,94982694
20843,chr5,95066876,95067812
20844,chr5,95170617,95170855
20845,chr5,95296368,95297438
20846,chr5,95768874,95769080
20847,chr5,95997717,95999117
20848,chr5,96038209,96038884
20849,chr5,96143102,96143885
20850,chr5,96270437,96272125
20851,chr5,96519419,96519645
20852,chr5,98104578,98106270
20853,chr5,98108678,98110307
20854,chr5,98263746,98265531
20855,chr5,99870925,99871720
20856,chr5,100236567,100236955
20857,chr5,100238722,100239138
20858,chr5,101632049,101632373
20859,chr5,101834354,101834740
20860,chr5,102090439,102091241
20861,chr5,102091449,102091666
20862,chr5,102201583,102201912
20863,chr5,102455553,102455990
20864,chr5,102594435,102595550
20865,chr5,107005130,107008191
20866,chr5,107716309,107718301
20867,chr5,108063600,108064072
20868,chr5,108083987,108085203
20869,chr5,108744926,108745640
20870,chr5,109024965,109026701
20871,chr5,109220986,109221247
20872,chr5,110074605,110075223
20873,chr5,110408704,110409039
20874,chr5,110427777,110428270
20875,chr5,110559569,110560446
20876,chr5,110847820,110848445
20877,chr5,111093438,111093980
20878,chr5,111496407,111497040
20879,chr5,111754477,111756222
20880,chr5,112043079,112043917
20881,chr5,112196849,112197247
20882,chr5,112256980,112258132
20883,chr5,112312387,112313006
20884,chr5,112630219,112630624
20885,chr5,112823256,112824304
20886,chr5,112849265,112849982
20887,chr5,113391071,113392005
20888,chr5,113696516,113699195
20889,chr5,114504910,114506598
20890,chr5,114514716,114516220
20891,chr5,114598301,114598657
20892,chr5,114631986,114632302
20893,chr5,114880113,114880772
20894,chr5,114937613,114938149
20895,chr5,114961329,114961969
20896,chr5,115151348,115152713
20897,chr5,115177234,115178256
20898,chr5,115297607,115298093
20899,chr5,115298350,115299137
20900,chr5,115420581,115421165
20901,chr5,115697134,115697589
20902,chr5,115783075,115783425
20903,chr5,115908397,115910792
20904,chr5,115912001,115912384
20905,chr5,118309296,118309521
20906,chr5,118323847,118324404
20907,chr5,118406744,118407442
20908,chr5,118604471,118604834
20909,chr5,118691401,118691759
20910,chr5,118788125,118788428
20911,chr5,119799821,119800148
20912,chr5,119800971,119801194
20913,chr5,121187387,121188124
20914,chr5,121297504,121297895
20915,chr5,121412500,121414077
20916,chr5,121647450,121648147
20917,chr5,121648312,121648549
20918,chr5,122110539,122111169
20919,chr5,122180963,122181681
20920,chr5,122371569,122372822
20921,chr5,122424337,122424539
20922,chr5,122424905,122425958
20923,chr5,122426125,122426836
20924,chr5,122430676,122431443
20925,chr5,122433878,122435551
20926,chr5,122736626,122736987
20927,chr5,122758658,122759330
20928,chr5,122847661,122848292
20929,chr5,122971758,122972008
20930,chr5,123987398,123987748
20931,chr5,125759047,125759298
20932,chr5,125930601,125931049
20933,chr5,125936522,125937100
20934,chr5,126112229,126114229
20935,chr5,126365623,126367250
20936,chr5,126409006,126409327
20937,chr5,126564997,126565580
20938,chr5,126626053,126626901
20939,chr5,126853265,126853925
20940,chr5,127418594,127420512
20941,chr5,127871958,127872263
20942,chr5,127872563,127874945
20943,chr5,128300800,128301329
20944,chr5,128430003,128431062
20945,chr5,128795503,128797417
20946,chr5,129239553,129241612
20947,chr5,130330771,130331092
20948,chr5,130500226,130501095
20949,chr5,130506330,130506786
20950,chr5,130599335,130600406
20951,chr5,130970415,130971505
20952,chr5,131131929,131133303
20953,chr5,131280907,131281440
20954,chr5,131346892,131347776
20955,chr5,131563094,131563954
20956,chr5,131593039,131593813
20957,chr5,131607018,131607889
20958,chr5,131629230,131630797
20959,chr5,131705169,131705971
20960,chr5,131746225,131746876
20961,chr5,131825842,131826935
20962,chr5,131832355,131832801
20963,chr5,131892564,131892957
20964,chr5,131991554,131992304
20965,chr5,132072695,132073429
20966,chr5,132082873,132083911
20967,chr5,132112448,132113621
20968,chr5,132148854,132150918
20969,chr5,132155288,132155497
20970,chr5,132158542,132159203
20971,chr5,132160904,132161809
20972,chr5,132165472,132166679
20973,chr5,132201901,132202753
20974,chr5,132298789,132299740
20975,chr5,132361823,132362317
20976,chr5,132387100,132388369
20977,chr5,132946744,132948467
20978,chr5,133303986,133304399
20979,chr5,133339600,133341509
20980,chr5,133406807,133407149
20981,chr5,133449320,133451260
20982,chr5,133511971,133512902
20983,chr5,133561140,133562544
20984,chr5,133702629,133702905
20985,chr5,133707020,133707892
20986,chr5,133747366,133747799
20987,chr5,133801506,133801742
20988,chr5,133859942,133863428
20989,chr5,133968214,133968722
20990,chr5,133984171,133984994
20991,chr5,134074083,134074494
20992,chr5,134094169,134094771
20993,chr5,134181483,134182250
20994,chr5,134209887,134210504
20995,chr5,134240254,134241314
20996,chr5,134363092,134365146
20997,chr5,134366913,134367438
20998,chr5,134368578,134370466
20999,chr5,134374385,134376751
21000,chr5,134385967,134386370
21001,chr5,134526927,134527419
21002,chr5,134662721,134663027
21003,chr5,134734096,134735261
21004,chr5,134824503,134824779
21005,chr5,134824931,134825224
21006,chr5,134825398,134826496
21007,chr5,134827285,134827644
21008,chr5,134870740,134872051
21009,chr5,134879443,134879819
21010,chr5,134914178,134914981
21011,chr5,135170271,135171156
21012,chr5,135188169,135188510
21013,chr5,135265848,135266517
21014,chr5,135364507,135365036
21015,chr5,135415069,135415307
21016,chr5,135416204,135416475
21017,chr5,135468349,135469162
21018,chr5,135527056,135528978
21019,chr5,135692397,135693042
21020,chr5,136834016,136835146
21021,chr5,137089253,137090878
21022,chr5,137224986,137225477
21023,chr5,137368105,137368722
21024,chr5,137514660,137514941
21025,chr5,137577499,137577971
21026,chr5,137593335,137593584
21027,chr5,137610105,137610311
21028,chr5,137667502,137668037
21029,chr5,137673380,137674328
21030,chr5,137681061,137681274
21031,chr5,137688146,137689054
21032,chr5,137799615,137802253
21033,chr5,137803095,137803333
21034,chr5,137827399,137828201
21035,chr5,137878264,137879425
21036,chr5,137910848,137911637
21037,chr5,138088659,138089836
21038,chr5,138533870,138534113
21039,chr5,138609320,138609851
21040,chr5,138629162,138630308
21041,chr5,138677333,138678248
21042,chr5,138713814,138714340
21043,chr5,138727710,138730911
21044,chr5,138739492,138739912
21045,chr5,138897460,138897975
21046,chr5,138940584,138941792
21047,chr5,139017133,139017668
21048,chr5,139027443,139030219
21049,chr5,139040819,139041028
21050,chr5,139047905,139048235
21051,chr5,139056577,139056856
21052,chr5,139060555,139060934
21053,chr5,139076542,139077179
21054,chr5,139081001,139081202
21055,chr5,139088812,139091024
21056,chr5,139120010,139120220
21057,chr5,139125902,139127711
21058,chr5,139135589,139135976
21059,chr5,139138875,139139242
21060,chr5,139143965,139144177
21061,chr5,139145187,139145534
21062,chr5,139167176,139168030
21063,chr5,139174904,139176172
21064,chr5,139227605,139228279
21065,chr5,139283350,139284282
21066,chr5,139422076,139423150
21067,chr5,139486931,139487672
21068,chr5,139492723,139492966
21069,chr5,139493595,139494541
21070,chr5,139525537,139526227
21071,chr5,139554389,139555457
21072,chr5,139725530,139726234
21073,chr5,139742899,139743148
21074,chr5,139780307,139782108
21075,chr5,139927157,139927491
21076,chr5,139936755,139937193
21077,chr5,139943835,139944477
21078,chr5,140011482,140012739
21079,chr5,140019034,140019502
21080,chr5,140026826,140027504
21081,chr5,140044194,140044716
21082,chr5,140052059,140053381
21083,chr5,140070804,140071328
21084,chr5,140165958,140166214
21085,chr5,140167091,140168139
21086,chr5,140174573,140174888
21087,chr5,140175666,140176813
21088,chr5,140180844,140181082
21089,chr5,140181888,140183014
21090,chr5,140186792,140187268
21091,chr5,140188014,140188986
21092,chr5,140201440,140201657
21093,chr5,140202573,140203610
21094,chr5,140207725,140208078
21095,chr5,140208753,140209957
21096,chr5,140214068,140214464
21097,chr5,140215200,140216159
21098,chr5,140221007,140221381
21099,chr5,140222122,140223108
21100,chr5,140228129,140228576
21101,chr5,140229322,140230333
21102,chr5,140235737,140236033
21103,chr5,140236862,140237891
21104,chr5,140242073,140243007
21105,chr5,140248789,140249140
21106,chr5,140249734,140250949
21107,chr5,140255158,140255450
21108,chr5,140256273,140257290
21109,chr5,140261884,140262153
21110,chr5,140263085,140264154
21111,chr5,140305712,140307193
21112,chr5,140346105,140346931
21113,chr5,140475599,140476607
21114,chr5,140481546,140482460
21115,chr5,140502890,140503804
21116,chr5,140516311,140517300
21117,chr5,140531157,140532017
21118,chr5,140536896,140537766
21119,chr5,140553681,140554637
21120,chr5,140558931,140559789
21121,chr5,140563510,140564361
21122,chr5,140568216,140569118
21123,chr5,140573423,140574316
21124,chr5,140580723,140581625
21125,chr5,140589744,140590657
21126,chr5,140595008,140595880
21127,chr5,140604453,140605304
21128,chr5,140615391,140616353
21129,chr5,140620864,140621698
21130,chr5,140626444,140627373
21131,chr5,140683195,140683773
21132,chr5,140699898,140700495
21133,chr5,140711797,140712542
21134,chr5,140719129,140719343
21135,chr5,140720138,140720829
21136,chr5,140723548,140723900
21137,chr5,140725051,140725891
21138,chr5,140731239,140731979
21139,chr5,140734720,140735028
21140,chr5,140736821,140737058
21141,chr5,140741174,140741738
21142,chr5,140743961,140744642
21143,chr5,140745531,140745893
21144,chr5,140750050,140750264
21145,chr5,140751298,140751883
21146,chr5,140753654,140753952
21147,chr5,140755254,140755941
21148,chr5,140762401,140762768
21149,chr5,140764301,140764680
21150,chr5,140767196,140767695
21151,chr5,140768939,140769483
21152,chr5,140772385,140772682
21153,chr5,140773855,140774441
21154,chr5,140777442,140777938
21155,chr5,140779013,140779659
21156,chr5,140787447,140788044
21157,chr5,140789094,140789762
21158,chr5,140794358,140795045
21159,chr5,140797162,140797701
21160,chr5,140798757,140799359
21161,chr5,140800760,140801072
21162,chr5,140802399,140802832
21163,chr5,140807339,140807788
21164,chr5,140810494,140812617
21165,chr5,140821228,140821688
21166,chr5,140855386,140856620
21167,chr5,140857864,140858065
21168,chr5,140864527,140864748
21169,chr5,140871064,140872335
